Description,InvoiceMonth,TotalPrice,Year,Month,prev_month_sales,rolling_3m_avg,sales_delta,is_holiday_month
METAL SIGN HER DINNER IS SERVED,2010-01-01,118.0,2010,1,138.65,128.325,-10.324999999999989,1
METAL SIGN HER DINNER IS SERVED,2010-02-01,145.65,2010,2,118.0,134.1,11.550000000000011,0
METAL SIGN HER DINNER IS SERVED,2010-03-01,83.15,2010,3,145.65,115.59999999999998,-32.449999999999974,0
METAL SIGN HER DINNER IS SERVED,2010-04-01,112.1,2010,4,83.15,113.63333333333333,-1.5333333333333314,1
METAL SIGN HER DINNER IS SERVED,2010-05-01,60.1,2010,5,112.1,85.11666666666666,-25.01666666666666,1
METAL SIGN HER DINNER IS SERVED,2010-06-01,172.55,2010,6,60.1,114.91666666666667,57.63333333333334,0
METAL SIGN HER DINNER IS SERVED,2010-07-01,41.3,2010,7,172.55,91.31666666666666,-50.016666666666666,0
METAL SIGN HER DINNER IS SERVED,2010-08-01,64.9,2010,8,41.3,92.91666666666667,-28.016666666666666,0
METAL SIGN HER DINNER IS SERVED,2010-09-01,100.3,2010,9,64.9,68.83333333333333,31.46666666666667,0
METAL SIGN HER DINNER IS SERVED,2010-10-01,103.25,2010,10,100.3,89.48333333333333,13.766666666666666,0
METAL SIGN HER DINNER IS SERVED,2010-11-01,109.15,2010,11,103.25,104.23333333333335,4.916666666666657,0
METAL SIGN HER DINNER IS SERVED,2010-12-01,48.3,2010,12,109.15,86.89999999999999,-38.599999999999994,1
METAL SIGN HER DINNER IS SERVED,2011-01-01,124.75,2011,1,48.3,94.06666666666666,30.683333333333337,1
METAL SIGN HER DINNER IS SERVED,2011-02-01,94.15,2011,2,124.75,89.06666666666668,5.083333333333329,0
METAL SIGN HER DINNER IS SERVED,2011-03-01,23.6,2011,3,94.15,80.83333333333333,-57.23333333333333,0
METAL SIGN HER DINNER IS SERVED,2011-04-01,64.9,2011,4,23.6,60.88333333333333,4.016666666666673,1
METAL SIGN HER DINNER IS SERVED,2011-05-01,11.8,2011,5,64.9,33.43333333333333,-21.63333333333333,1
METAL SIGN HER DINNER IS SERVED,2011-06-01,44.25,2011,6,11.8,40.31666666666667,3.93333333333333,0
METAL SIGN HER DINNER IS SERVED,2011-07-01,29.5,2011,7,44.25,28.516666666666666,0.9833333333333343,0
METAL SIGN HER DINNER IS SERVED,2011-08-01,796.55,2011,8,29.5,290.09999999999997,506.45,0
METAL SIGN HER DINNER IS SERVED,2011-09-01,2493.9,2011,9,796.55,1106.6499999999999,1387.2500000000002,0
METAL SIGN HER DINNER IS SERVED,2011-10-01,38.35,2011,10,2493.9,1109.6,-1071.25,0
METAL SIGN HER DINNER IS SERVED,2011-11-01,26.55,2011,11,38.35,852.9333333333334,-826.3833333333334,0
METAL SIGN HER DINNER IS SERVED,2011-12-01,14.75,2011,12,26.55,26.55,-11.8,1
METAL SIGN NEIGHBOURHOOD WITCH,2010-02-01,657.0,2010,2,23.1,340.05,316.95,0
METAL SIGN NEIGHBOURHOOD WITCH,2010-03-01,207.9,2010,3,657.0,296.0,-88.1,0
METAL SIGN NEIGHBOURHOOD WITCH,2010-04-01,381.6,2010,4,207.9,415.5,-33.89999999999998,1
METAL SIGN NEIGHBOURHOOD WITCH,2010-05-01,183.9,2010,5,381.6,257.8,-73.9,1
METAL SIGN NEIGHBOURHOOD WITCH,2010-06-01,240.6,2010,6,183.9,268.7,-28.099999999999994,0
METAL SIGN NEIGHBOURHOOD WITCH,2010-07-01,117.6,2010,7,240.6,180.70000000000002,-63.10000000000002,0
METAL SIGN NEIGHBOURHOOD WITCH,2010-08-01,147.0,2010,8,117.6,168.4,-21.400000000000006,0
METAL SIGN NEIGHBOURHOOD WITCH,2010-09-01,321.3,2010,9,147.0,195.30000000000004,125.99999999999997,0
METAL SIGN NEIGHBOURHOOD WITCH,2010-10-01,254.1,2010,10,321.3,240.79999999999998,13.300000000000011,0
METAL SIGN NEIGHBOURHOOD WITCH,2010-11-01,361.2,2010,11,254.1,312.2,49.0,0
METAL SIGN NEIGHBOURHOOD WITCH,2010-12-01,86.1,2010,12,361.2,233.79999999999998,-147.7,1
METAL SIGN NEIGHBOURHOOD WITCH,2011-01-01,75.6,2011,1,86.1,174.29999999999998,-98.69999999999999,1
METAL SIGN NEIGHBOURHOOD WITCH,2011-02-01,360.9,2011,2,75.6,174.19999999999996,186.70000000000002,0
METAL SIGN NEIGHBOURHOOD WITCH,2011-03-01,132.3,2011,3,360.9,189.6,-57.29999999999998,0
METAL SIGN NEIGHBOURHOOD WITCH,2011-04-01,128.1,2011,4,132.3,207.1,-79.0,1
METAL SIGN NEIGHBOURHOOD WITCH,2011-05-01,121.8,2011,5,128.1,127.39999999999999,-5.599999999999994,1
METAL SIGN NEIGHBOURHOOD WITCH,2011-06-01,208.8,2011,6,121.8,152.9,55.900000000000006,0
METAL SIGN NEIGHBOURHOOD WITCH,2011-07-01,144.9,2011,7,208.8,158.5,-13.599999999999994,0
METAL SIGN NEIGHBOURHOOD WITCH,2011-08-01,184.8,2011,8,144.9,179.5,5.300000000000011,0
METAL SIGN NEIGHBOURHOOD WITCH,2011-09-01,240.6,2011,9,184.8,190.10000000000002,50.49999999999997,0
METAL SIGN NEIGHBOURHOOD WITCH,2011-10-01,67.2,2011,10,240.6,164.2,-96.99999999999999,0
METAL SIGN NEIGHBOURHOOD WITCH,2011-11-01,39.9,2011,11,67.2,115.89999999999999,-76.0,0
METAL SIGN TAKE IT OR LEAVE IT,2010-02-01,1391.9,2010,2,50.15,721.0250000000001,670.875,0
METAL SIGN TAKE IT OR LEAVE IT,2010-03-01,1186.52,2010,3,1391.9,876.19,310.3299999999999,0
METAL SIGN TAKE IT OR LEAVE IT,2010-04-01,1089.06,2010,4,1186.52,1222.4933333333333,-133.4333333333334,1
METAL SIGN TAKE IT OR LEAVE IT,2010-05-01,682.15,2010,5,1089.06,985.91,-303.76,1
METAL SIGN TAKE IT OR LEAVE IT,2010-06-01,814.32,2010,6,682.15,861.8433333333334,-47.52333333333331,0
METAL SIGN TAKE IT OR LEAVE IT,2010-07-01,563.45,2010,7,814.32,686.64,-123.18999999999994,0
METAL SIGN TAKE IT OR LEAVE IT,2010-08-01,410.05,2010,8,563.45,595.9399999999999,-185.88999999999993,0
METAL SIGN TAKE IT OR LEAVE IT,2010-09-01,797.8,2010,9,410.05,590.4333333333333,207.36666666666667,0
METAL SIGN TAKE IT OR LEAVE IT,2010-10-01,681.62,2010,10,797.8,629.8233333333333,51.79666666666674,0
METAL SIGN TAKE IT OR LEAVE IT,2010-11-01,578.2,2010,11,681.62,685.8733333333333,-107.67333333333329,0
METAL SIGN TAKE IT OR LEAVE IT,2010-12-01,472.0,2010,12,578.2,577.2733333333334,-105.27333333333343,1
METAL SIGN TAKE IT OR LEAVE IT,2011-01-01,413.68,2011,1,472.0,487.96000000000004,-74.28000000000003,1
METAL SIGN TAKE IT OR LEAVE IT,2011-02-01,289.1,2011,2,413.68,391.5933333333334,-102.4933333333334,0
METAL SIGN TAKE IT OR LEAVE IT,2011-03-01,244.85,2011,3,289.1,315.87666666666667,-71.02666666666667,0
METAL SIGN TAKE IT OR LEAVE IT,2011-04-01,455.4,2011,4,244.85,329.78333333333336,125.61666666666662,1
METAL SIGN TAKE IT OR LEAVE IT,2011-05-01,421.85,2011,5,455.4,374.0333333333333,47.81666666666672,1
METAL SIGN TAKE IT OR LEAVE IT,2011-06-01,358.4,2011,6,421.85,411.8833333333334,-53.483333333333405,0
METAL SIGN TAKE IT OR LEAVE IT,2011-07-01,1797.35,2011,7,358.4,859.1999999999999,938.15,0
METAL SIGN TAKE IT OR LEAVE IT,2011-08-01,500.0,2011,8,1797.35,885.25,-385.25,0
METAL SIGN TAKE IT OR LEAVE IT,2011-09-01,873.8,2011,9,500.0,1057.05,-183.25,0
METAL SIGN TAKE IT OR LEAVE IT,2011-10-01,629.47,2011,10,873.8,667.7566666666667,-38.28666666666663,0
METAL SIGN TAKE IT OR LEAVE IT,2011-11-01,345.15,2011,11,629.47,616.14,-270.99,0
METAL SIGN TAKE IT OR LEAVE IT,2011-12-01,3999.65,2011,12,345.15,1658.0900000000001,2341.56,1
MILK PAN RED RETROSPOT,2010-01-01,341.25,2010,1,361.62,351.435,-10.185000000000002,1
MILK PAN RED RETROSPOT,2010-02-01,272.61,2010,2,341.25,325.16,-52.55000000000001,0
MILK PAN RED RETROSPOT,2010-03-01,176.25,2010,3,272.61,263.37,-87.12,0
MILK PAN RED RETROSPOT,2010-04-01,268.29,2010,4,176.25,239.05000000000004,29.23999999999998,1
MILK PAN RED RETROSPOT,2010-05-01,203.37,2010,5,268.29,215.97000000000003,-12.600000000000023,1
MILK PAN RED RETROSPOT,2010-06-01,120.87,2010,6,203.37,197.51,-76.63999999999999,0
MILK PAN RED RETROSPOT,2010-07-01,1065.0,2010,7,120.87,463.08,601.9200000000001,0
MILK PAN RED RETROSPOT,2010-08-01,105.0,2010,8,1065.0,430.28999999999996,-325.28999999999996,0
MILK PAN RED RETROSPOT,2010-09-01,150.0,2010,9,105.0,440.0,-290.0,0
MILK PAN RED RETROSPOT,2010-10-01,161.25,2010,10,150.0,138.75,22.5,0
MILK PAN RED RETROSPOT,2010-11-01,168.75,2010,11,161.25,160.0,8.75,0
MILK PAN RED RETROSPOT,2010-12-01,112.5,2010,12,168.75,147.5,-35.0,1
MILK PAN RED RETROSPOT,2011-01-01,116.25,2011,1,112.5,132.5,-16.25,1
MILK PAN RED RETROSPOT,2011-02-01,127.5,2011,2,116.25,118.75,8.75,0
MILK PAN RED RETROSPOT,2011-03-01,123.75,2011,3,127.5,122.5,1.25,0
MILK PAN RED RETROSPOT,2011-04-01,60.0,2011,4,123.75,103.75,-43.75,1
MILK PAN RED RETROSPOT,2011-05-01,48.75,2011,5,60.0,77.5,-28.75,1
MILK PAN RED RETROSPOT,2011-06-01,60.0,2011,6,48.75,56.25,3.75,0
MILK PAN RED RETROSPOT,2011-07-01,7.5,2011,7,60.0,38.75,-31.25,0
MILK PAN RED RETROSPOT,2011-08-01,18.75,2011,8,7.5,28.75,-10.0,0
MILK PAN RED RETROSPOT,2011-09-01,63.75,2011,9,18.75,30.0,33.75,0
MILK PAN RED RETROSPOT,2011-10-01,71.21,2011,10,63.75,51.23666666666666,19.973333333333336,0
MILK PAN RED RETROSPOT,2011-11-01,131.17,2011,11,71.21,88.71,42.459999999999994,0
MILK PAN RED RETROSPOT,2011-12-01,88.75,2011,12,131.17,97.04333333333334,-8.293333333333337,1
MINI CAKE STAND  HANGING STRAWBERY,2010-01-01,148.7,2010,1,348.35,248.525,-99.82500000000002,1
MINI CAKE STAND  HANGING STRAWBERY,2010-02-01,284.4,2010,2,148.7,260.48333333333335,23.91666666666663,0
MINI CAKE STAND  HANGING STRAWBERY,2010-03-01,914.75,2010,3,284.4,449.2833333333333,465.4666666666667,0
MINI CAKE STAND  HANGING STRAWBERY,2010-04-01,534.45,2010,4,914.75,577.8666666666667,-43.41666666666663,1
MINI CAKE STAND  HANGING STRAWBERY,2010-05-01,181.9,2010,5,534.45,543.7,-361.80000000000007,1
MINI CAKE STAND  HANGING STRAWBERY,2010-06-01,552.5,2010,6,181.9,422.95,129.55,0
MINI CAKE STAND  HANGING STRAWBERY,2010-07-01,426.1,2010,7,552.5,386.8333333333333,39.26666666666671,0
MINI CAKE STAND  HANGING STRAWBERY,2010-08-01,485.5,2010,8,426.1,488.0333333333333,-2.533333333333303,0
MINI CAKE STAND  HANGING STRAWBERY,2010-09-01,287.4,2010,9,485.5,399.6666666666667,-112.26666666666671,0
MINI CAKE STAND  HANGING STRAWBERY,2010-10-01,515.2,2010,10,287.4,429.3666666666666,85.83333333333343,0
MINI CAKE STAND  HANGING STRAWBERY,2010-11-01,419.9,2010,11,515.2,407.5,12.399999999999977,0
MINI CAKE STAND  HANGING STRAWBERY,2010-12-01,107.65,2010,12,419.9,347.5833333333333,-239.9333333333333,1
MINI CAKE STAND  HANGING STRAWBERY,2011-01-01,100.85,2011,1,107.65,209.46666666666667,-108.61666666666667,1
MINI CAKE STAND  HANGING STRAWBERY,2011-02-01,89.1,2011,2,100.85,99.2,-10.100000000000009,0
MINI CAKE STAND  HANGING STRAWBERY,2011-03-01,345.65,2011,3,89.1,178.5333333333333,167.11666666666667,0
MINI CAKE STAND  HANGING STRAWBERY,2011-04-01,138.6,2011,4,345.65,191.11666666666667,-52.51666666666668,1
MINI CAKE STAND  HANGING STRAWBERY,2011-05-01,183.15,2011,5,138.6,222.46666666666667,-39.31666666666666,1
MINI CAKE STAND  HANGING STRAWBERY,2011-06-01,118.8,2011,6,183.15,146.85,-28.049999999999997,0
MINI CAKE STAND  HANGING STRAWBERY,2011-07-01,59.4,2011,7,118.8,120.44999999999999,-61.04999999999999,0
MINI CAKE STAND  HANGING STRAWBERY,2011-08-01,23.1,2011,8,59.4,67.1,-43.99999999999999,0
MINI CAKE STAND  HANGING STRAWBERY,2011-09-01,196.95,2011,9,23.1,93.14999999999999,103.8,0
MINI CAKE STAND  HANGING STRAWBERY,2011-10-01,51.15,2011,10,196.95,90.39999999999999,-39.24999999999999,0
MINI CAKE STAND  HANGING STRAWBERY,2011-11-01,135.3,2011,11,51.15,127.8,7.500000000000014,0
MINI CAKE STAND  HANGING STRAWBERY,2011-12-01,115.38,2011,12,135.3,100.61000000000001,14.769999999999982,1
MINI CAKE STAND WITH HANGING CAKES,2010-01-01,7.25,2010,1,422.05,214.65,-207.4,1
MINI CAKE STAND WITH HANGING CAKES,2010-03-01,523.25,2010,3,7.25,317.51666666666665,205.73333333333335,0
MINI CAKE STAND WITH HANGING CAKES,2010-04-01,740.25,2010,4,523.25,423.5833333333333,316.6666666666667,1
MINI CAKE STAND WITH HANGING CAKES,2010-05-01,586.8,2010,5,740.25,616.7666666666667,-29.966666666666697,1
MINI CAKE STAND WITH HANGING CAKES,2010-06-01,363.0,2010,6,586.8,563.35,-200.35000000000002,0
MINI CAKE STAND WITH HANGING CAKES,2010-07-01,1.45,2010,7,363.0,317.0833333333333,-315.6333333333333,0
MINI CAKE STAND WITH HANGING CAKES,2010-11-01,277.15,2010,11,1.45,213.86666666666665,63.28333333333333,0
MINI CAKE STAND WITH HANGING CAKES,2010-12-01,416.9,2010,12,277.15,231.83333333333334,185.06666666666663,1
MINI CAKE STAND WITH HANGING CAKES,2011-01-01,199.45,2011,1,416.9,297.8333333333333,-98.38333333333333,1
MINI CAKE STAND WITH HANGING CAKES,2011-02-01,139.2,2011,2,199.45,251.85,-112.65,0
MINI CAKE STAND WITH HANGING CAKES,2011-03-01,177.75,2011,3,139.2,172.13333333333333,5.616666666666674,0
MINI CAKE STAND WITH HANGING CAKES,2011-04-01,261.5,2011,4,177.75,192.8166666666667,68.68333333333331,1
MINI CAKE STAND WITH HANGING CAKES,2011-05-01,158.3,2011,5,261.5,199.1833333333333,-40.8833333333333,1
MINI CAKE STAND WITH HANGING CAKES,2011-06-01,66.7,2011,6,158.3,162.16666666666666,-95.46666666666665,0
MINI CAKE STAND WITH HANGING CAKES,2011-07-01,82.65,2011,7,66.7,102.55,-19.89999999999999,0
MINI CAKE STAND WITH HANGING CAKES,2011-08-01,92.2,2011,8,82.65,80.51666666666667,11.683333333333337,0
MINI CAKE STAND WITH HANGING CAKES,2011-09-01,93.65,2011,9,92.2,89.5,4.150000000000006,0
MINI CAKE STAND WITH HANGING CAKES,2011-10-01,89.9,2011,10,93.65,91.91666666666667,-2.0166666666666657,0
MINI CAKE STAND WITH HANGING CAKES,2011-11-01,91.35,2011,11,89.9,91.63333333333333,-0.28333333333333144,0
MINI CAKE STAND WITH HANGING CAKES,2011-12-01,46.4,2011,12,91.35,75.88333333333334,-29.48333333333334,1
MINI LIGHTS WOODLAND MUSHROOMS,2011-11-01,3528.15,2011,11,1780.44,2654.295,873.855,0
MINI LIGHTS WOODLAND MUSHROOMS,2011-12-01,817.5,2011,12,3528.15,2042.03,-1224.53,1
MINI PAINT SET VINTAGE,2010-06-01,1258.85,2010,6,1090.8,1174.8249999999998,84.02500000000009,0
MINI PAINT SET VINTAGE,2010-07-01,1164.6,2010,7,1258.85,1171.4166666666665,-6.816666666666606,0
MINI PAINT SET VINTAGE,2010-08-01,1229.4,2010,8,1164.6,1217.6166666666666,11.78333333333353,0
MINI PAINT SET VINTAGE,2010-09-01,2026.7,2010,9,1229.4,1473.5666666666666,553.1333333333334,0
MINI PAINT SET VINTAGE,2010-10-01,1760.4,2010,10,2026.7,1672.1666666666667,88.23333333333335,0
MINI PAINT SET VINTAGE,2010-11-01,1377.0,2010,11,1760.4,1721.3666666666668,-344.3666666666668,0
MINI PAINT SET VINTAGE,2010-12-01,2773.7,2010,12,1377.0,1970.3666666666668,803.333333333333,1
MINI PAINT SET VINTAGE,2011-01-01,1171.8,2011,1,2773.7,1774.1666666666667,-602.3666666666668,1
MINI PAINT SET VINTAGE,2011-02-01,538.85,2011,2,1171.8,1494.7833333333335,-955.9333333333335,0
MINI PAINT SET VINTAGE,2011-03-01,1692.0,2011,3,538.85,1134.2166666666667,557.7833333333333,0
MINI PAINT SET VINTAGE,2011-04-01,948.6,2011,4,1692.0,1059.8166666666666,-111.21666666666658,1
MINI PAINT SET VINTAGE,2011-05-01,1164.6,2011,5,948.6,1268.3999999999999,-103.79999999999995,1
MINI PAINT SET VINTAGE,2011-06-01,880.35,2011,6,1164.6,997.8499999999999,-117.49999999999989,0
MINI PAINT SET VINTAGE,2011-07-01,1159.2,2011,7,880.35,1068.05,91.15000000000009,0
MINI PAINT SET VINTAGE,2011-08-01,972.0,2011,8,1159.2,1003.85,-31.850000000000023,0
MINI PAINT SET VINTAGE,2011-09-01,2040.86,2011,9,972.0,1390.6866666666665,650.1733333333334,0
MINI PAINT SET VINTAGE,2011-10-01,1940.4,2011,10,2040.86,1651.0866666666668,289.3133333333333,0
MINI PAINT SET VINTAGE,2011-11-01,1738.29,2011,11,1940.4,1906.5166666666667,-168.2266666666667,0
MINI PAINT SET VINTAGE,2011-12-01,192.09,2011,12,1738.29,1290.26,-1098.17,1
MINI WOODEN HAPPY BIRTHDAY GARLAND,2010-01-01,669.41,2010,1,82.81,376.11,293.29999999999995,1
MINI WOODEN HAPPY BIRTHDAY GARLAND,2010-02-01,177.45,2010,2,669.41,309.89000000000004,-132.44000000000005,0
MINI WOODEN HAPPY BIRTHDAY GARLAND,2010-03-01,246.05,2010,3,177.45,364.3033333333333,-118.25333333333327,0
MINI WOODEN HAPPY BIRTHDAY GARLAND,2010-04-01,285.61,2010,4,246.05,236.37,49.24000000000001,1
MINI WOODEN HAPPY BIRTHDAY GARLAND,2010-05-01,352.02,2010,5,285.61,294.56,57.45999999999998,1
MINI WOODEN HAPPY BIRTHDAY GARLAND,2010-06-01,329.55,2010,6,352.02,322.3933333333334,7.156666666666638,0
MINI WOODEN HAPPY BIRTHDAY GARLAND,2010-07-01,267.02,2010,7,329.55,316.19666666666666,-49.17666666666668,0
MINI WOODEN HAPPY BIRTHDAY GARLAND,2010-08-01,400.53,2010,8,267.02,332.3666666666666,68.16333333333336,0
MINI WOODEN HAPPY BIRTHDAY GARLAND,2010-09-01,165.62,2010,9,400.53,277.7233333333333,-112.1033333333333,0
MINI WOODEN HAPPY BIRTHDAY GARLAND,2010-10-01,1122.33,2010,10,165.62,562.8266666666667,559.5033333333332,0
MINI WOODEN HAPPY BIRTHDAY GARLAND,2010-11-01,1029.55,2010,11,1122.33,772.5,257.04999999999995,0
MINI WOODEN HAPPY BIRTHDAY GARLAND,2010-12-01,218.01,2010,12,1029.55,789.9633333333335,-571.9533333333335,1
MINI WOODEN HAPPY BIRTHDAY GARLAND,2011-01-01,931.53,2011,1,218.01,726.3633333333333,205.16666666666663,1
MINI WOODEN HAPPY BIRTHDAY GARLAND,2011-02-01,118.3,2011,2,931.53,422.6133333333333,-304.3133333333333,0
MINI WOODEN HAPPY BIRTHDAY GARLAND,2011-03-01,314.34,2011,3,118.3,454.7233333333333,-140.38333333333333,0
MINI WOODEN HAPPY BIRTHDAY GARLAND,2011-04-01,70.98,2011,4,314.34,167.87333333333333,-96.89333333333333,1
MINI WOODEN HAPPY BIRTHDAY GARLAND,2011-05-01,125.06,2011,5,70.98,170.12666666666667,-45.06666666666666,1
MINI WOODEN HAPPY BIRTHDAY GARLAND,2011-06-01,136.89,2011,6,125.06,110.97666666666667,25.913333333333313,0
MINI WOODEN HAPPY BIRTHDAY GARLAND,2011-07-01,245.05,2011,7,136.89,169.0,76.05000000000001,0
MINI WOODEN HAPPY BIRTHDAY GARLAND,2011-08-01,126.75,2011,8,245.05,169.56333333333333,-42.81333333333333,0
MINI WOODEN HAPPY BIRTHDAY GARLAND,2011-09-01,268.71,2011,9,126.75,213.50333333333333,55.20666666666665,0
MINI WOODEN HAPPY BIRTHDAY GARLAND,2011-10-01,103.09,2011,10,268.71,166.1833333333333,-63.093333333333305,0
MINI WOODEN HAPPY BIRTHDAY GARLAND,2011-11-01,125.06,2011,11,103.09,165.61999999999998,-40.559999999999974,0
MINI WOODEN HAPPY BIRTHDAY GARLAND,2011-12-01,5.07,2011,12,125.06,77.74,-72.66999999999999,1
MINT KITCHEN SCALES,2010-06-01,652.8,2010,6,1439.9,1046.35,-393.54999999999995,0
MINT KITCHEN SCALES,2010-07-01,382.5,2010,7,652.8,825.0666666666666,-442.5666666666666,0
MINT KITCHEN SCALES,2010-08-01,574.6,2010,8,382.5,536.6333333333333,37.9666666666667,0
MINT KITCHEN SCALES,2010-09-01,996.2,2010,9,574.6,651.1,345.1,0
MINT KITCHEN SCALES,2010-10-01,938.4,2010,10,996.2,836.4000000000001,101.99999999999989,0
MINT KITCHEN SCALES,2010-11-01,695.3,2010,11,938.4,876.6333333333332,-181.33333333333326,0
MINT KITCHEN SCALES,2010-12-01,629.0,2010,12,695.3,754.2333333333332,-125.23333333333323,1
MINT KITCHEN SCALES,2011-01-01,448.8,2011,1,629.0,591.0333333333333,-142.2333333333333,1
MINT KITCHEN SCALES,2011-02-01,295.8,2011,2,448.8,457.8666666666666,-162.0666666666666,0
MINT KITCHEN SCALES,2011-03-01,8.5,2011,3,295.8,251.03333333333333,-242.53333333333333,0
MINT KITCHEN SCALES,2011-04-01,0.76,2011,4,8.5,101.68666666666667,-100.92666666666666,1
MINT KITCHEN SCALES,2011-05-01,430.1,2011,5,0.76,146.45333333333335,283.64666666666665,1
MINT KITCHEN SCALES,2011-06-01,1057.4,2011,6,430.1,496.08666666666676,561.3133333333333,0
MINT KITCHEN SCALES,2011-07-01,442.0,2011,7,1057.4,643.1666666666666,-201.16666666666663,0
MINT KITCHEN SCALES,2011-08-01,703.8,2011,8,442.0,734.4,-30.600000000000023,0
MINT KITCHEN SCALES,2011-09-01,980.9,2011,9,703.8,708.9,272.0,0
MINT KITCHEN SCALES,2011-10-01,729.3,2011,10,980.9,804.6666666666666,-75.36666666666667,0
MINT KITCHEN SCALES,2011-11-01,839.43,2011,11,729.3,849.8766666666666,-10.446666666666601,0
MINT KITCHEN SCALES,2011-12-01,280.5,2011,12,839.43,616.41,-335.90999999999997,1
MIRRORED DISCO BALL,2010-01-01,222.0,2010,1,703.3,462.65,-240.64999999999998,1
MIRRORED DISCO BALL,2010-02-01,35.7,2010,2,222.0,320.3333333333333,-284.6333333333333,0
MIRRORED DISCO BALL,2010-03-01,168.45,2010,3,35.7,142.04999999999998,26.400000000000006,0
MIRRORED DISCO BALL,2010-04-01,277.4,2010,4,168.45,160.51666666666665,116.88333333333333,1
MIRRORED DISCO BALL,2010-05-01,136.85,2010,5,277.4,194.23333333333332,-57.383333333333326,1
MIRRORED DISCO BALL,2010-06-01,192.25,2010,6,136.85,202.16666666666666,-9.916666666666657,0
MIRRORED DISCO BALL,2010-07-01,222.0,2010,7,192.25,183.70000000000002,38.29999999999998,0
MIRRORED DISCO BALL,2010-08-01,417.95,2010,8,222.0,277.40000000000003,140.54999999999995,0
MIRRORED DISCO BALL,2010-09-01,227.95,2010,9,417.95,289.3,-61.35000000000002,0
MIRRORED DISCO BALL,2010-10-01,342.85,2010,10,227.95,329.5833333333333,13.266666666666708,0
MIRRORED DISCO BALL,2010-11-01,734.85,2010,11,342.85,435.2166666666667,299.6333333333333,0
MIRRORED DISCO BALL,2010-12-01,819.25,2010,12,734.85,632.3166666666667,186.93333333333328,1
MIRRORED DISCO BALL,2011-01-01,83.3,2011,1,819.25,545.8,-462.49999999999994,1
MIRRORED DISCO BALL,2011-02-01,174.4,2011,2,83.3,358.98333333333335,-184.58333333333334,0
MIRRORED DISCO BALL,2011-03-01,166.6,2011,3,174.4,141.4333333333333,25.166666666666686,0
MIRRORED DISCO BALL,2011-04-01,150.6,2011,4,166.6,163.86666666666667,-13.26666666666668,1
MIRRORED DISCO BALL,2011-05-01,65.45,2011,5,150.6,127.55,-62.099999999999994,1
MIRRORED DISCO BALL,2011-06-01,120.85,2011,6,65.45,112.3,8.549999999999997,0
MIRRORED DISCO BALL,2011-07-01,156.55,2011,7,120.85,114.28333333333335,42.266666666666666,0
MIRRORED DISCO BALL,2011-08-01,154.7,2011,8,156.55,144.03333333333333,10.666666666666657,0
MIRRORED DISCO BALL,2011-09-01,606.1,2011,9,154.7,305.78333333333336,300.31666666666666,0
MIRRORED DISCO BALL,2011-10-01,340.8,2011,10,606.1,367.2,-26.399999999999977,0
MIRRORED DISCO BALL,2011-11-01,554.8,2011,11,340.8,500.56666666666666,54.23333333333329,0
MIRRORED DISCO BALL,2011-12-01,120.85,2011,12,554.8,338.81666666666666,-217.96666666666667,1
MONSTERS STENCIL CRAFT,2010-04-01,627.92,2010,4,136.32,382.12,245.79999999999995,1
MONSTERS STENCIL CRAFT,2010-05-01,151.25,2010,5,627.92,305.16333333333336,-153.91333333333336,1
MONSTERS STENCIL CRAFT,2010-06-01,257.57,2010,6,151.25,345.58,-88.00999999999999,0
MONSTERS STENCIL CRAFT,2010-07-01,65.0,2010,7,257.57,157.94,-92.94,0
MONSTERS STENCIL CRAFT,2010-08-01,111.25,2010,8,65.0,144.60666666666665,-33.356666666666655,0
MONSTERS STENCIL CRAFT,2010-09-01,730.56,2010,9,111.25,302.27,428.28999999999996,0
MONSTERS STENCIL CRAFT,2010-10-01,172.5,2010,10,730.56,338.1033333333333,-165.6033333333333,0
MONSTERS STENCIL CRAFT,2010-11-01,639.0,2010,11,172.5,514.02,124.98000000000002,0
MONSTERS STENCIL CRAFT,2010-12-01,110.0,2010,12,639.0,307.1666666666667,-197.16666666666669,1
MONSTERS STENCIL CRAFT,2011-01-01,51.25,2011,1,110.0,266.75,-215.5,1
MONSTERS STENCIL CRAFT,2011-02-01,12.5,2011,2,51.25,57.916666666666664,-45.416666666666664,0
MONSTERS STENCIL CRAFT,2011-03-01,181.25,2011,3,12.5,81.66666666666667,99.58333333333333,0
MONSTERS STENCIL CRAFT,2011-04-01,199.04,2011,4,181.25,130.92999999999998,68.11000000000001,1
MONSTERS STENCIL CRAFT,2011-05-01,92.5,2011,5,199.04,157.59666666666666,-65.09666666666666,1
MONSTERS STENCIL CRAFT,2011-06-01,67.5,2011,6,92.5,119.67999999999999,-52.17999999999999,0
MONSTERS STENCIL CRAFT,2011-07-01,57.5,2011,7,67.5,72.5,-15.0,0
MONSTERS STENCIL CRAFT,2011-08-01,113.97,2011,8,57.5,79.65666666666667,34.31333333333333,0
MONSTERS STENCIL CRAFT,2011-09-01,301.28,2011,9,113.97,157.58333333333334,143.69666666666663,0
MONSTERS STENCIL CRAFT,2011-10-01,177.5,2011,10,301.28,197.58333333333334,-20.083333333333343,0
MONSTERS STENCIL CRAFT,2011-11-01,272.46,2011,11,177.5,250.41333333333333,22.046666666666653,0
MONSTERS STENCIL CRAFT,2011-12-01,116.17,2011,12,272.46,188.71,-72.54,1
